user_id,status_id,created_at,screen_name,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,quote_count,reply_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,quoted_created_at,quoted_source,quoted_favorite_count,quoted_retweet_count,quoted_user_id,quoted_screen_name,quoted_name,quoted_followers_count,quoted_friends_count,quoted_statuses_count,quoted_location,quoted_description,quoted_verified,retweet_status_id,retweet_text,retweet_created_at,retweet_source,retweet_favorite_count,retweet_retweet_count,retweet_user_id,retweet_screen_name,retweet_name,retweet_followers_count,retweet_friends_count,retweet_statuses_count,retweet_location,retweet_description,retweet_verified,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,status_url,name,location,description,url,protected,followers_count,friends_count,listed_count,statuses_count,favourites_count,account_created_at,verified,profile_url,profile_expanded_url,account_lang,profile_banner_url,profile_background_url,profile_image_url
x1065507268647473153,x1513298738013667331,4/10/2022 23:31,Sagarageni,simak suara milenial ntb ttg jokowi 3 periodeelit politik sekelas menteri dilarang bicarabuzzerp cebi islamophobia amp jokowers tetap bekerja dgn isu j3pdemo congrats 12m fajri bpkbrian garam pancasila blackpinksamsung rian grand slamspy x family ,Twitter for Android,140,,,,FALSE,TRUE,0,9,,,MahasiswaBergerak,,,,,,,,,,,,,x1333786893469634562,DeeJee_007,in,,,,,,,,,,,,,,,,x1513090965132640259,"#MahasiswaBergerak
Simak Suara milenial NTB ttg Jokowi 3 Periode

Elit politik sekelas menteri dilarang bicara
buzzeRp cebi Islamophobia &amp; jokowers tetap bekerja dgn isu J3P

Demo Congrats 12M Fajri BPKB
Rian Garam Pancasila blackpink
Samsung Rian Grand Slam
Spy x Family https://t.co/BkbuvOLB9C",4/10/2022 9:46,Twitter for Android,13,9,x1333786893469634562,DeJee_007,Aiek Channel,7557,1562,20520,akun politik suka ngebucin<U+0001F602>,"<U+2764><U+FE0F>Palestina<U+0001F1EE><U+0001F1E9><U+0001F1EF><U+0001F1F4>
2nd Account",FALSE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/Sagarageni/status/1513298738013667331,Sagara,,Jejakmu di dunia ini tinggal menghitung waktu hingga segalanya sampai pada titik akhir.,,FALSE,130,387,0,5807,28690,11/22/2018 7:28,FALSE,,,,,,http://pbs.twimg.com/profile_images/1273210602563842053/wNVn_dym_normal.jpg
x3241939410,x1513298678844321795,4/10/2022 23:31,vvv1230vv, x samsung galaxy ,twittbot.net,60,,,,FALSE,FALSE,1,0,,,BTS withGalaxy,,,,,http://pbs.twimg.com/media/ESuhSmvUwAAmPzX.jpg,https://t.co/XqFPVS13Qt,https://twitter.com/SamsungMobile/status/1237513567399743491/video/1,photo,http://pbs.twimg.com/media/ESuhSmvUwAAmPzX.jpg,https://t.co/XqFPVS13Qt,https://twitter.com/SamsungMobile/status/1237513567399743491/video/1,,,,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/vvv1230vv/status/1513298678844321795,<U+BDD4> <U+BCF4><U+B77C><U+D574>,,ARMY<U+0001F49C><U+3054><U+672C><U+4EBA><U+69D8><U+6EBA><U+611B><U+D0DC> <U+D615>bot  @bts_twt @bts_bighit @BTS_jp_official @BigHitEnt #V #<U+BDD4> #<U+D0DC><U+D615> #<U+D0DC><U+D0DC> #taehyung <U+7121><U+8A00><U+30D5><U+30A9><U+30ED><U+30FC><U+2B55>/FRB<U+3054><U+81EA><U+7531><U+306B>/ DM<U+274C> /<U+62E1><U+6563><U+53CD><U+5FDC><U+3082><U+3089><U+3048><U+308C><U+3070><U+30D5><U+30A9><U+30ED><U+30FC><U+3057><U+307E><U+3059>,https://t.co/g8Ni1Iw72Z,FALSE,5009,1933,55,202358,51535,6/11/2015 5:46,FALSE,https://t.co/g8Ni1Iw72Z,https://www.instagram.com/thv/,,https://pbs.twimg.com/profile_banners/3241939410/1639378034,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1501088654412124162/dX3-fI7P_normal.jpg
x1382283608048553985,x1513298640646782976,4/10/2022 23:31,daisyaloe_,samsung galaxy s20 ultra 2 bulan ada di tas w pas mau dicharge ternyata gak mati dong batrenya masih ada 70 u0001f62du0001f44du0001f3fb ,Twitter for Android,140,,,,FALSE,TRUE,0,1226,,,,,,,,,,,,,,,,x705079657,plumbinq,in,,,,,,,,,,,,,,,,x1513176572949241856,"Samsung Galaxy S20 Ultra 2 bulan ada di tas w, pas mau dicharge ternyata gak mati dong, batrenya masih ada 70% <U+0001F62D><U+0001F44D><U+0001F3FB> https://t.co/TiOp1dKn1w https://t.co/EvjQAk0iU0",4/10/2022 15:26,Twitter for Android,14660,1226,x705079657,plumbinq,<U+0001F9A0><U+FE0E> <U+FE0E>,16328,1454,117296,,<U+28FF><U+28FF><U+28FF><U+283F><U+283F><U+283F><U+283F><U+283F><U+283F><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+287F><U+281F><U+281B><U+281B><U+283F><U+283F><U+281B><U+28BF><U+28FF><U+28FF> <U+28FF><U+28FF><U+28A1><U+2844><U+28C0><U+28C2><U+28C0><U+28C2><U+2800><U+2808><U+2839><U+28FF><U+28FF><U+287F><U+2809><U+2800><U+2800><U+28C0><U+28E4><U+28E4><U+28C4><U+2800><U+2880><U+28FF><U+28FF> <U+28FF><U+28FF><U+28EE><U+2864><U+288B><U+2849><U+2809><U+2809><U+2819><U+2808><U+28B8><U+28FF><U+28FF><U+2847><U+2800><U+2800><U+2840><U+28C0><U+2800><U+2820><U+2808><U+2819><U+28A6><U+28FF><U+28FF> <U+28FF><U+28FF><U+28FF><U+28E7><U+28E4><U+28FE><U+28F7><U+28F4><U+28FE><U+28FF><U+28FF><U+28FF><U+28FF><U+28F7><U+2840><U+2800><U+28BF><U+28FF><U+28F6><U+28F7><U+28FF><U+28F7><U+28F6><U+28FF><U+28FF> <U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28E7><U+2800><U+2818><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF> <U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28F7><U+2859><U+2879> ngab,FALSE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/daisyaloe_/status/1513298640646782976,gichi <U+0001F41F>,,anikpop! #treasure,,FALSE,201,233,0,5484,15458,4/14/2021 10:45,FALSE,,,,https://pbs.twimg.com/profile_banners/1382283608048553985/1629980662,,http://pbs.twimg.com/profile_images/1492832952740241408/YucnT9Cp_normal.jpg
x996769374,x1513298289705521153,4/10/2022 23:30,lnngby,samsung galaxy s20 ultra 2 bulan ada di tas w pas mau dicharge ternyata gak mati dong batrenya masih ada 70 u0001f62du0001f44du0001f3fb ,Twitter for Android,140,,,,FALSE,TRUE,0,1226,,,,,,,,,,,,,,,,x705079657,plumbinq,in,,,,,,,,,,,,,,,,x1513176572949241856,"Samsung Galaxy S20 Ultra 2 bulan ada di tas w, pas mau dicharge ternyata gak mati dong, batrenya masih ada 70% <U+0001F62D><U+0001F44D><U+0001F3FB> https://t.co/TiOp1dKn1w https://t.co/EvjQAk0iU0",4/10/2022 15:26,Twitter for Android,14660,1226,x705079657,plumbinq,<U+0001F9A0><U+FE0E> <U+FE0E>,16328,1454,117296,,<U+28FF><U+28FF><U+28FF><U+283F><U+283F><U+283F><U+283F><U+283F><U+283F><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+287F><U+281F><U+281B><U+281B><U+283F><U+283F><U+281B><U+28BF><U+28FF><U+28FF> <U+28FF><U+28FF><U+28A1><U+2844><U+28C0><U+28C2><U+28C0><U+28C2><U+2800><U+2808><U+2839><U+28FF><U+28FF><U+287F><U+2809><U+2800><U+2800><U+28C0><U+28E4><U+28E4><U+28C4><U+2800><U+2880><U+28FF><U+28FF> <U+28FF><U+28FF><U+28EE><U+2864><U+288B><U+2849><U+2809><U+2809><U+2819><U+2808><U+28B8><U+28FF><U+28FF><U+2847><U+2800><U+2800><U+2840><U+28C0><U+2800><U+2820><U+2808><U+2819><U+28A6><U+28FF><U+28FF> <U+28FF><U+28FF><U+28FF><U+28E7><U+28E4><U+28FE><U+28F7><U+28F4><U+28FE><U+28FF><U+28FF><U+28FF><U+28FF><U+28F7><U+2840><U+2800><U+28BF><U+28FF><U+28F6><U+28F7><U+28FF><U+28F7><U+28F6><U+28FF><U+28FF> <U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28E7><U+2800><U+2818><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF> <U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28F7><U+2859><U+2879> ngab,FALSE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/lnngby/status/1513298289705521153,lanang,,,,FALSE,326,294,0,38632,25116,12/8/2012 9:07,FALSE,,,,https://pbs.twimg.com/profile_banners/996769374/1609477453,http://abs.twimg.com/images/themes/theme9/bg.gif,http://pbs.twimg.com/profile_images/1349015863576428551/t5UPsi3o_normal.jpg
x1256035101563027459,x1513297441268895757,4/10/2022 23:26,pyt_duda, pra abandonar samsung ,Twitter for iPhone,35,x1513297268731953154,x1429111443824205826,hiits_mia,FALSE,FALSE,1,0,,,foraandroids,,,,,,,,,,,,,x1429111443824205826,hiits_mia,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/pyt_duda/status/1513297441268895757,Eduarda,"Braga, Portugal",<U+0001F1E7><U+0001F1F7><U+0001F3F3><U+FE0F><U+200D><U+0001F308> she/they,,FALSE,44,30,0,169,396,5/1/2020 1:38,FALSE,,,,https://pbs.twimg.com/profile_banners/1256035101563027459/1644006762,,http://pbs.twimg.com/profile_images/1511581335307051008/F7w7xXTf_normal.jpg
x1041715963,x1513297410398642176,4/10/2022 23:26,fahmisibotar,samsung galaxy s20 ultra 2 bulan ada di tas w pas mau dicharge ternyata gak mati dong batrenya masih ada 70 u0001f62du0001f44du0001f3fb ,Twitter for Android,140,,,,FALSE,TRUE,0,1226,,,,,,,,,,,,,,,,x705079657,plumbinq,in,,,,,,,,,,,,,,,,x1513176572949241856,"Samsung Galaxy S20 Ultra 2 bulan ada di tas w, pas mau dicharge ternyata gak mati dong, batrenya masih ada 70% <U+0001F62D><U+0001F44D><U+0001F3FB> https://t.co/TiOp1dKn1w https://t.co/EvjQAk0iU0",4/10/2022 15:26,Twitter for Android,14660,1226,x705079657,plumbinq,<U+0001F9A0><U+FE0E> <U+FE0E>,16328,1454,117296,,<U+28FF><U+28FF><U+28FF><U+283F><U+283F><U+283F><U+283F><U+283F><U+283F><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+287F><U+281F><U+281B><U+281B><U+283F><U+283F><U+281B><U+28BF><U+28FF><U+28FF> <U+28FF><U+28FF><U+28A1><U+2844><U+28C0><U+28C2><U+28C0><U+28C2><U+2800><U+2808><U+2839><U+28FF><U+28FF><U+287F><U+2809><U+2800><U+2800><U+28C0><U+28E4><U+28E4><U+28C4><U+2800><U+2880><U+28FF><U+28FF> <U+28FF><U+28FF><U+28EE><U+2864><U+288B><U+2849><U+2809><U+2809><U+2819><U+2808><U+28B8><U+28FF><U+28FF><U+2847><U+2800><U+2800><U+2840><U+28C0><U+2800><U+2820><U+2808><U+2819><U+28A6><U+28FF><U+28FF> <U+28FF><U+28FF><U+28FF><U+28E7><U+28E4><U+28FE><U+28F7><U+28F4><U+28FE><U+28FF><U+28FF><U+28FF><U+28FF><U+28F7><U+2840><U+2800><U+28BF><U+28FF><U+28F6><U+28F7><U+28FF><U+28F7><U+28F6><U+28FF><U+28FF> <U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28E7><U+2800><U+2818><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF> <U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28F7><U+2859><U+2879> ngab,FALSE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/fahmisibotar/status/1513297410398642176,FAHMI,Manado I Bandung,,,FALSE,176,306,0,11419,200,12/28/2012 8:50,FALSE,,,,https://pbs.twimg.com/profile_banners/1041715963/1416399874,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1423937917815115778/x7UNbWb__normal.jpg
x479613802,x1513296863189147650,4/10/2022 23:24,leawfy,samsung galaxy s20 ultra 2 bulan ada di tas w pas mau dicharge ternyata gak mati dong batrenya masih ada 70 u0001f62du0001f44du0001f3fb ,Twitter for Android,140,,,,FALSE,TRUE,0,1226,,,,,,,,,,,,,,,,x705079657,plumbinq,in,,,,,,,,,,,,,,,,x1513176572949241856,"Samsung Galaxy S20 Ultra 2 bulan ada di tas w, pas mau dicharge ternyata gak mati dong, batrenya masih ada 70% <U+0001F62D><U+0001F44D><U+0001F3FB> https://t.co/TiOp1dKn1w https://t.co/EvjQAk0iU0",4/10/2022 15:26,Twitter for Android,14660,1226,x705079657,plumbinq,<U+0001F9A0><U+FE0E> <U+FE0E>,16328,1454,117296,,<U+28FF><U+28FF><U+28FF><U+283F><U+283F><U+283F><U+283F><U+283F><U+283F><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+287F><U+281F><U+281B><U+281B><U+283F><U+283F><U+281B><U+28BF><U+28FF><U+28FF> <U+28FF><U+28FF><U+28A1><U+2844><U+28C0><U+28C2><U+28C0><U+28C2><U+2800><U+2808><U+2839><U+28FF><U+28FF><U+287F><U+2809><U+2800><U+2800><U+28C0><U+28E4><U+28E4><U+28C4><U+2800><U+2880><U+28FF><U+28FF> <U+28FF><U+28FF><U+28EE><U+2864><U+288B><U+2849><U+2809><U+2809><U+2819><U+2808><U+28B8><U+28FF><U+28FF><U+2847><U+2800><U+2800><U+2840><U+28C0><U+2800><U+2820><U+2808><U+2819><U+28A6><U+28FF><U+28FF> <U+28FF><U+28FF><U+28FF><U+28E7><U+28E4><U+28FE><U+28F7><U+28F4><U+28FE><U+28FF><U+28FF><U+28FF><U+28FF><U+28F7><U+2840><U+2800><U+28BF><U+28FF><U+28F6><U+28F7><U+28FF><U+28F7><U+28F6><U+28FF><U+28FF> <U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28E7><U+2800><U+2818><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF> <U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28F7><U+2859><U+2879> ngab,FALSE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/leawfy/status/1513296863189147650,An,,"user leawfy semoga sehat terus dan bisa lulus 3,5 tahun, Aamiin",https://t.co/KWDDyVYBCG,FALSE,633,506,1,9499,4198,1/31/2012 15:37,FALSE,https://t.co/KWDDyVYBCG,https://hisubway.online/shadowban/leawfy,,https://pbs.twimg.com/profile_banners/479613802/1642061063,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1499669454711844866/CLCaVa_0_normal.jpg
x146184142,x1513296664454316032,4/10/2022 23:23,tha_rhi,buat jaga2 aktifkan vpn dan bagi pengguna samsung bs pake samsung max ,Twitter for Android,93,,,,TRUE,FALSE,1,1,,,,,twitter.com/Dewie_More/sta…,https://t.co/UyWwGe5utV,https://twitter.com/Dewie_More/status/1513272258139402243,http://pbs.twimg.com/media/FQBPS7oWQAMFrCN.jpg,https://t.co/f6saX7Alfh,https://twitter.com/tha_rhi/status/1513296664454316032/photo/1,photo,http://pbs.twimg.com/media/FQBPS7oWQAMFrCN.jpg,https://t.co/f6saX7Alfh,https://twitter.com/tha_rhi/status/1513296664454316032/photo/1,,,,in,x1513272258139402243,"Benarkah hari ini jaringan internet akan diputus ?
Kalau benar berarti benar"" rezim curang. https://t.co/sSoQZhiJHF",4/10/2022 21:46,Twitter for Android,82,23,x1089542781607993344,Dewie_More,Dewie Always <U+0001F499><U+0001F498>,31135,25207,56116,Medsos City,"AKUN PORNO auto LIBAS  !!<U+0001F525>

CEBI lebih baik MINGGIIIR  !!",FALSE,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/tha_rhi/status/1513296664454316032,RIP Democracy <U+0001F3F4>,Jakarta,"akun suka-suka yg penting ada di zona oposisi
yg follow lsg di folbek hobby baking & tanaman",,FALSE,2134,2970,0,9085,1015,5/20/2010 20:15,FALSE,,,,https://pbs.twimg.com/profile_banners/146184142/1644156810,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1220889577591721987/oSfGQsAE_normal.jpg
x709902885870542848,x1513296603196522504,4/10/2022 23:23,razky_RK,samsung galaxy s20 ultra 2 bulan ada di tas w pas mau dicharge ternyata gak mati dong batrenya masih ada 70 u0001f62du0001f44du0001f3fb ,Twitter for Android,140,,,,FALSE,TRUE,0,1226,,,,,,,,,,,,,,,,x705079657,plumbinq,in,,,,,,,,,,,,,,,,x1513176572949241856,"Samsung Galaxy S20 Ultra 2 bulan ada di tas w, pas mau dicharge ternyata gak mati dong, batrenya masih ada 70% <U+0001F62D><U+0001F44D><U+0001F3FB> https://t.co/TiOp1dKn1w https://t.co/EvjQAk0iU0",4/10/2022 15:26,Twitter for Android,14660,1226,x705079657,plumbinq,<U+0001F9A0><U+FE0E> <U+FE0E>,16328,1454,117296,,<U+28FF><U+28FF><U+28FF><U+283F><U+283F><U+283F><U+283F><U+283F><U+283F><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+287F><U+281F><U+281B><U+281B><U+283F><U+283F><U+281B><U+28BF><U+28FF><U+28FF> <U+28FF><U+28FF><U+28A1><U+2844><U+28C0><U+28C2><U+28C0><U+28C2><U+2800><U+2808><U+2839><U+28FF><U+28FF><U+287F><U+2809><U+2800><U+2800><U+28C0><U+28E4><U+28E4><U+28C4><U+2800><U+2880><U+28FF><U+28FF> <U+28FF><U+28FF><U+28EE><U+2864><U+288B><U+2849><U+2809><U+2809><U+2819><U+2808><U+28B8><U+28FF><U+28FF><U+2847><U+2800><U+2800><U+2840><U+28C0><U+2800><U+2820><U+2808><U+2819><U+28A6><U+28FF><U+28FF> <U+28FF><U+28FF><U+28FF><U+28E7><U+28E4><U+28FE><U+28F7><U+28F4><U+28FE><U+28FF><U+28FF><U+28FF><U+28FF><U+28F7><U+2840><U+2800><U+28BF><U+28FF><U+28F6><U+28F7><U+28FF><U+28F7><U+28F6><U+28FF><U+28FF> <U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28E7><U+2800><U+2818><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF> <U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28F7><U+2859><U+2879> ngab,FALSE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/razky_RK/status/1513296603196522504,MrAzky,,"Bagaimanapun, ucapan adalah doa...

jadi hati- hati dalam berucap...<U+0001F92B><U+0001F92B><U+0001F618><U+0001F618>",,FALSE,1359,1117,0,64161,52390,3/16/2016 0:43,FALSE,,,,https://pbs.twimg.com/profile_banners/709902885870542848/1634132434,,http://pbs.twimg.com/profile_images/1450086387638628355/QLyvXEbE_normal.jpg
x992981455096631296,x1513296013335089154,4/10/2022 23:20,FDhiauddin, procreate ada si samsung,Twitter for Android,25,x1513280179623571456,x1079037056041476099,kelelalay,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,x1079037056041476099 x1414229371745800195,kelelalay dasarrajungan,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/FDhiauddin/status/1513296013335089154,Fatwa Dhiauddin,"Kuta Alam, Indonesia","Boring since 1994
IG: fatwaxdh",https://t.co/9RPpxlYY9L,FALSE,9,57,0,3699,311,5/6/2018 4:16,FALSE,https://t.co/9RPpxlYY9L,https://www.youtube.com/user/fatwasoml1,,https://pbs.twimg.com/profile_banners/992981455096631296/1525580352,,http://pbs.twimg.com/profile_images/992982090223255557/9h69ApKc_normal.jpg
x1083753618040410113,x1513295849866072074,4/10/2022 23:20,oceanxbrowser, samsung galaxy s22 ,Twitter for iPhone,42,x1513185139769106443,x1010430819251388417,Suleiman_I_A,FALSE,FALSE,0,0,,,,,youtu.be/NDSC-iLfwyM,https://t.co/5RiSnyfLTr,https://youtu.be/NDSC-iLfwyM,,,,,,,,,x1010430819251388417 x1901298962,Suleiman_I_A Naija_PR,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/oceanxbrowser/status/1513295849866072074,OceanX Browser,"Accra, Ghana",,https://t.co/FETWLHFH5U,FALSE,24,31,0,1625,649,1/11/2019 15:52,FALSE,https://t.co/FETWLHFH5U,https://play.google.com/store/apps/details?id=com.oceantechview.browser&hl=en,,https://pbs.twimg.com/profile_banners/1083753618040410113/1547222258,,http://pbs.twimg.com/profile_images/1083754827061121025/ZP-R2VTi_normal.jpg
x1405751315683155971,x1513295574384406529,4/10/2022 23:19,tumicalie,samsung galaxy s20 ultra 2 bulan ada di tas w pas mau dicharge ternyata gak mati dong batrenya masih ada 70 u0001f62du0001f44du0001f3fb ,Twitter for Android,140,,,,FALSE,TRUE,0,1226,,,,,,,,,,,,,,,,x705079657,plumbinq,in,,,,,,,,,,,,,,,,x1513176572949241856,"Samsung Galaxy S20 Ultra 2 bulan ada di tas w, pas mau dicharge ternyata gak mati dong, batrenya masih ada 70% <U+0001F62D><U+0001F44D><U+0001F3FB> https://t.co/TiOp1dKn1w https://t.co/EvjQAk0iU0",4/10/2022 15:26,Twitter for Android,14660,1226,x705079657,plumbinq,<U+0001F9A0><U+FE0E> <U+FE0E>,16328,1454,117296,,<U+28FF><U+28FF><U+28FF><U+283F><U+283F><U+283F><U+283F><U+283F><U+283F><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+287F><U+281F><U+281B><U+281B><U+283F><U+283F><U+281B><U+28BF><U+28FF><U+28FF> <U+28FF><U+28FF><U+28A1><U+2844><U+28C0><U+28C2><U+28C0><U+28C2><U+2800><U+2808><U+2839><U+28FF><U+28FF><U+287F><U+2809><U+2800><U+2800><U+28C0><U+28E4><U+28E4><U+28C4><U+2800><U+2880><U+28FF><U+28FF> <U+28FF><U+28FF><U+28EE><U+2864><U+288B><U+2849><U+2809><U+2809><U+2819><U+2808><U+28B8><U+28FF><U+28FF><U+2847><U+2800><U+2800><U+2840><U+28C0><U+2800><U+2820><U+2808><U+2819><U+28A6><U+28FF><U+28FF> <U+28FF><U+28FF><U+28FF><U+28E7><U+28E4><U+28FE><U+28F7><U+28F4><U+28FE><U+28FF><U+28FF><U+28FF><U+28FF><U+28F7><U+2840><U+2800><U+28BF><U+28FF><U+28F6><U+28F7><U+28FF><U+28F7><U+28F6><U+28FF><U+28FF> <U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28E7><U+2800><U+2818><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF> <U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28FF><U+28F7><U+2859><U+2879> ngab,FALSE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/tumicalie/status/1513295574384406529,rara,kinda selective,mostly about mileapo and bkpp,https://t.co/lcvr5sLbaK,FALSE,970,1046,1,14692,17268,6/18/2021 4:56,FALSE,https://t.co/lcvr5sLbaK,https://secreto.site/id/axh3g3,,https://pbs.twimg.com/profile_banners/1405751315683155971/1648560046,,http://pbs.twimg.com/profile_images/1509755511675457536/3VCGvLv2_normal.jpg
